hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
178,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,555.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
179,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,560.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
180,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,565.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
181,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,570.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
182,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,575.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
183,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,570.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
184,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,575.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
185,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,570.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
186,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,565.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
187,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,560.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
188,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,565.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
189,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,570.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
190,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,575.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
191,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,570.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
192,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,565.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
193,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,560.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
194,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,555.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
195,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,550.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
196,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
197,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
198,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,545.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
199,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
200,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
201,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
202,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
203,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
204,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,545.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
205,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
206,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
207,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
208,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
209,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
210,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
211,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
212,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
213,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
214,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
215,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
216,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,545.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
217,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
218,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,555.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
219,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,560.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
220,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,565.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
221,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,560.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
222,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,555.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
223,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,550.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
224,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,555.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
225,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,550.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
226,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
227,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
228,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,545.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
229,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
230,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
231,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
232,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
233,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
234,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
235,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
236,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
237,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
238,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
239,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,520.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
240,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,525.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
241,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
242,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
243,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
244,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
245,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,520.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
246,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,515.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
247,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,510.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
248,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,515.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
249,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,520.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
250,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,525.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
251,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
252,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
253,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
254,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
255,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
256,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
257,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
258,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
259,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
260,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
261,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
262,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
263,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
264,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,545.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
265,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
266,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
267,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,550.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
268,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,555.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
269,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,550.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
270,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
271,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
272,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
273,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,550.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
274,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
275,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
276,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
277,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,550.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
278,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
279,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
280,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
281,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
282,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,555.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
283,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,550.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
284,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,545.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
285,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
286,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
287,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
288,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
289,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,520.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
290,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,515.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
291,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,520.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
292,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,525.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
293,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
294,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
295,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
296,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
297,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
298,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
299,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
300,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
301,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
302,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
303,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
304,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
305,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
306,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,535.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
307,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
308,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
309,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,540.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
310,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,535.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
311,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,530.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
312,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,525.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
313,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,520.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
314,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,525.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
315,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,520.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
316,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,525.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
317,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,530.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
318,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,545.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
319,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,540.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
320,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,555.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
321,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,570.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
322,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,565.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
323,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,570.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
324,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,575.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
325,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,570.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
326,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,565.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
327,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,560.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
328,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,565.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
329,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,570.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
330,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,575.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
331,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,580.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
332,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,585.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
333,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,580.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
334,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,585.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
335,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,580.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
336,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,595.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
337,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,590.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
338,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,595.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
339,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,610.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
340,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,615.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
341,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
342,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,605.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
343,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,615.0,20.0,p1,showdown,False,2,140.0,145.0,calling_station
344,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
345,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,615.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
346,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
347,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,615.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
348,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
349,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,620.0,20.0,p1,showdown,False,2,140.0,145.0,calling_station
350,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,615.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
351,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
352,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,605.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
353,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,615.0,20.0,p1,showdown,False,2,140.0,145.0,calling_station
354,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,610.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
